sample_id,machine_id,machine_type,model,component,sample_date,smu_hours,oil_hours,oil_changed,fe_ppm,cu_ppm,cr_ppm,pb_ppm,al_ppm,si_ppm,na_ppm,k_ppm,water_pct,fuel_pct,glycol_pct,soot_pct,visc40,oxidation,nitration,tbn,pq_index,lab_severity
S00002849,WL-013,WHEEL_LOADER,966,ENGINE,2023-05-08,5886.2,14.2,N,14.7,2.8,1.45,2.1,3.5,4.8,2.6,1.8,0.015,0.43,0.0,0.27,106.4,8.9,5.5,9.74,4.3,NORMAL
S00002850,WL-013,WHEEL_LOADER,966,ENGINE,2023-06-05,6178.9,307.0,N,16.0,11.4,2.01,5.5,6.1,8.9,4.6,3.1,0.017,0.57,0.0,0.6,106.7,12.4,9.3,8.31,7.6,NORMAL
S00002851,WL-013,WHEEL_LOADER,966,ENGINE,2023-06-29,6427.7,20.7,N,9.2,4.0,1.28,2.6,2.7,4.4,2.4,1.7,0.03,0.8,0.0,0.22,107.6,8.6,4.4,10.87,4.0,NORMAL
S00002852,WL-013,WHEEL_LOADER,966,ENGINE,2023-07-20,6641.5,234.5,N,18.8,9.3,1.63,5.0,5.0,6.3,6.7,2.1,0.018,0.53,0.0,0.4,107.2,12.9,8.4,7.54,7.5,NORMAL
S00002853,WL-013,WHEEL_LOADER,966,ENGINE,2023-08-15,6913.2,33.1,N,12.7,4.4,1.6,2.7,2.5,5.5,2.8,2.0,0.024,0.72,0.0,0.2,110.0,9.7,5.9,9.61,4.7,NORMAL
S00002854,WL-013,WHEEL_LOADER,966,ENGINE,2023-09-13,7209.3,329.2,N,17.9,8.1,3.16,5.2,5.7,11.2,4.3,3.1,0.015,0.54,0.0,0.57,111.8,13.2,8.1,7.81,7.4,NORMAL
S00002855,WL-013,WHEEL_LOADER,966,ENGINE,2023-10-09,7484.2,7.0,N,11.5,3.7,1.26,2.4,3.0,4.2,3.5,2.6,0.67,0.8,0.078,0.25,112.1,8.6,5.6,9.8,4.7,MONITOR
S00002856,WL-013,WHEEL_LOADER,966,ENGINE,2023-11-07,7778.9,301.7,N,22.8,8.2,2.07,5.2,4.5,9.1,11.4,8.9,2.861,0.4,0.349,0.39,105.6,11.5,8.8,8.02,9.0,ACTION
S00002857,WL-013,WHEEL_LOADER,966,ENGINE,2023-12-03,8052.9,23.4,N,12.0,3.3,1.31,2.1,3.7,5.3,17.2,12.4,5.833,0.32,0.715,0.21,107.0,8.9,6.3,10.72,4.3,ACTION
S00002858,WL-013,WHEEL_LOADER,966,ENGINE,2023-12-31,8339.6,310.0,N,17.7,6.0,2.23,4.3,6.2,14.4,4.4,3.2,0.021,0.57,0.0,0.51,106.3,13.8,9.5,8.47,10.2,NORMAL
S00002859,WL-013,WHEEL_LOADER,966,ENGINE,2024-01-21,8561.1,28.3,N,11.6,5.4,1.35,2.3,2.9,3.8,3.3,2.4,0.21,0.44,0.023,0.21,105.7,8.2,6.4,10.43,6.4,NORMAL
S00002860,WL-013,WHEEL_LOADER,966,ENGINE,2024-02-19,8860.0,327.2,N,28.5,9.7,2.19,4.4,5.3,10.1,9.3,7.2,2.163,0.51,0.263,0.37,103.6,14.8,8.7,7.65,7.7,ACTION
S00002861,WL-013,WHEEL_LOADER,966,ENGINE,2024-03-15,9120.2,9.4,N,9.4,3.2,1.26,2.3,3.2,4.2,14.4,10.6,4.93,0.64,0.602,0.17,108.0,8.6,5.2,10.33,4.8,ACTION
S00002862,WL-013,WHEEL_LOADER,966,ENGINE,2024-04-05,9329.5,218.6,N,19.7,5.6,1.96,4.8,5.9,7.3,22.1,16.4,7.715,0.5,0.945,0.45,102.8,10.8,7.5,8.64,7.2,ACTION
S00002863,WL-013,WHEEL_LOADER,966,ENGINE,2024-04-24,9527.2,416.3,N,22.6,7.8,2.1,5.0,6.6,9.3,4.5,3.4,0.017,0.59,0.0,0.57,106.2,16.6,9.9,6.92,11.5,NORMAL
S00002864,WL-013,WHEEL_LOADER,966,ENGINE,2024-05-19,9784.2,36.5,N,10.7,3.8,1.33,2.3,2.8,4.5,1.9,2.2,0.018,0.72,0.0,0.28,108.7,8.7,6.4,9.46,5.4,NORMAL
S00002865,WL-013,WHEEL_LOADER,966,ENGINE,2024-06-09,10005.9,258.2,N,18.0,6.5,1.97,4.5,4.3,8.5,4.4,2.7,0.019,0.85,0.0,0.51,106.8,11.7,7.9,8.17,7.0,NORMAL
S00002866,WL-013,WHEEL_LOADER,966,ENGINE,2024-06-30,10222.1,474.4,N,23.1,8.0,3.3,5.9,6.4,10.7,5.4,3.7,0.015,0.59,0.0,0.63,103.9,18.0,10.6,6.6,13.8,NORMAL
S00002867,WL-013,WHEEL_LOADER,966,ENGINE,2024-07-28,10515.1,38.6,N,12.1,3.5,1.08,2.5,2.6,3.4,2.2,1.6,0.014,0.68,0.0,0.18,105.8,9.7,5.5,10.06,4.2,NORMAL
S00002868,WL-013,WHEEL_LOADER,966,ENGINE,2024-08-14,10692.5,216.0,N,24.9,5.7,1.86,4.1,3.8,7.3,4.3,2.7,0.029,0.49,0.0,0.48,108.6,11.2,6.1,9.0,7.1,NORMAL
S00002869,WL-013,WHEEL_LOADER,966,ENGINE,2024-09-06,10927.5,450.9,N,23.6,11.2,2.78,4.3,7.1,7.4,5.0,3.7,0.018,0.67,0.0,0.52,110.4,18.1,10.8,6.9,15.2,NORMAL
S00002870,WL-013,WHEEL_LOADER,966,ENGINE,2024-09-24,11107.1,59.3,N,12.6,4.5,1.74,2.9,3.1,5.1,2.2,1.6,0.023,0.43,0.0,0.24,107.8,9.0,5.8,10.77,5.3,NORMAL
S00002871,WL-013,WHEEL_LOADER,966,ENGINE,2024-10-13,11303.6,255.7,N,15.6,9.1,1.98,4.0,4.6,6.4,4.4,2.4,0.026,0.41,0.0,0.37,105.0,11.8,7.7,8.27,7.6,NORMAL
S00002872,WL-013,WHEEL_LOADER,966,ENGINE,2024-11-06,11554.3,53.6,N,10.8,3.6,1.61,2.2,3.7,7.3,2.3,1.8,0.023,0.85,0.0,0.22,104.6,10.3,6.4,10.38,5.3,NORMAL
S00002873,WL-013,WHEEL_LOADER,966,ENGINE,2024-12-01,11812.7,312.0,N,20.0,9.0,2.45,5.1,5.7,10.3,4.1,4.1,0.019,0.77,0.0,0.46,111.5,12.5,9.9,8.23,9.2,NORMAL
S00002874,WL-013,WHEEL_LOADER,966,ENGINE,2024-12-31,12122.6,29.2,N,14.3,4.3,1.51,2.5,2.8,4.7,3.1,1.9,0.024,0.7,0.0,0.22,112.6,7.4,5.5,10.45,4.2,NORMAL
S00002875,WL-013,WHEEL_LOADER,966,ENGINE,2025-01-19,12319.4,226.0,N,16.0,7.2,2.72,6.0,4.9,6.4,3.8,3.0,0.02,0.54,0.0,0.46,107.7,12.8,7.8,7.96,7.8,NORMAL
S00002876,WL-013,WHEEL_LOADER,966,ENGINE,2025-02-09,12538.7,445.3,N,18.8,8.8,2.62,5.1,7.8,9.1,5.8,4.4,0.03,0.94,0.0,0.55,106.5,13.6,9.5,6.56,11.5,NORMAL
S00002877,WL-013,WHEEL_LOADER,966,ENGINE,2025-03-06,12801.2,5.0,N,8.6,3.5,1.3,2.0,2.7,5.5,2.3,1.7,0.021,0.51,0.0,0.23,107.2,8.2,6.0,10.51,4.6,NORMAL
S00002878,WL-013,WHEEL_LOADER,966,ENGINE,2025-03-27,13012.5,216.4,N,18.4,6.5,1.56,3.1,3.5,9.0,4.9,3.5,0.019,1.32,0.0,0.4,103.4,11.7,9.0,8.5,6.9,NORMAL
S00002879,WL-013,WHEEL_LOADER,966,ENGINE,2025-04-23,13298.1,30.7,N,8.9,4.7,1.1,2.5,3.4,4.1,2.8,1.4,0.011,0.35,0.0,0.26,113.2,8.4,5.7,10.45,6.3,NORMAL
S00002880,WL-013,WHEEL_LOADER,966,ENGINE,2025-05-18,13553.3,285.9,N,21.0,7.6,2.18,4.6,4.1,8.6,4.3,3.0,0.038,0.74,0.0,0.39,108.3,14.2,8.2,8.67,9.4,NORMAL
S00002881,WL-013,WHEEL_LOADER,966,ENGINE,2025-06-16,13852.8,11.2,N,10.6,3.5,1.18,2.3,3.8,5.1,2.2,2.4,0.022,0.58,0.0,0.23,108.3,9.2,5.6,8.89,5.1,NORMAL
S00002882,WL-013,WHEEL_LOADER,966,ENGINE,2025-07-07,14068.8,227.2,N,20.6,7.9,2.13,4.4,5.4,9.1,3.2,2.6,0.016,0.9,0.0,0.4,105.3,13.6,7.7,7.97,7.4,NORMAL
S00002883,WL-013,WHEEL_LOADER,966,ENGINE,2025-08-04,14362.7,56.8,N,9.1,3.7,1.54,2.2,2.6,5.0,2.8,1.6,0.03,0.75,0.0,0.26,108.5,7.9,6.7,9.31,4.4,NORMAL
S00002884,WL-013,WHEEL_LOADER,966,ENGINE,2025-08-28,14603.7,297.9,N,15.6,6.5,2.38,3.5,4.4,8.7,4.7,3.5,0.016,0.73,0.0,0.53,106.5,14.2,8.2,8.05,9.1,NORMAL
S00002885,WL-013,WHEEL_LOADER,966,ENGINE,2025-09-26,14910.2,57.5,N,12.1,4.3,1.12,2.0,3.3,4.4,2.5,1.8,0.023,1.1,0.0,0.27,110.0,9.0,6.8,10.22,6.3,NORMAL
S00002886,WL-013,WHEEL_LOADER,966,ENGINE,2025-10-23,15184.1,331.4,N,19.9,9.0,2.83,4.0,5.1,11.8,5.1,3.2,0.015,0.56,0.0,0.57,110.0,13.0,8.1,7.94,12.7,NORMAL
S00002887,WL-013,WHEEL_LOADER,966,ENGINE,2025-11-18,15453.6,7.9,N,10.4,3.6,1.05,2.0,3.3,4.3,3.1,1.7,0.029,0.82,0.0,0.2,105.6,8.3,5.5,10.24,4.1,NORMAL
S00002888,WL-013,WHEEL_LOADER,966,ENGINE,2025-12-17,15755.6,310.0,N,20.1,6.5,2.55,4.0,4.2,10.5,4.7,2.8,0.012,1.09,0.0,0.55,112.5,12.1,9.7,8.49,10.6,NORMAL
S00002889,WL-013,WHEEL_LOADER,966,ENGINE,2026-01-08,15987.6,52.9,N,12.7,3.1,1.15,2.9,2.9,4.8,2.3,2.5,0.02,0.53,0.0,0.16,110.7,8.9,5.5,9.72,5.3,NORMAL
S00002890,WL-013,WHEEL_LOADER,966,ENGINE,2026-01-27,16182.3,247.5,N,20.6,5.8,1.94,4.5,4.2,8.5,4.6,2.7,0.015,0.81,0.0,0.43,102.1,12.9,8.6,8.69,6.8,NORMAL
S00002891,WL-013,WHEEL_LOADER,966,ENGINE,2026-02-17,16397.5,462.7,N,25.9,12.0,2.42,6.2,7.5,11.4,6.3,3.3,0.013,1.03,0.0,0.7,105.5,16.0,11.2,6.46,11.4,NORMAL
S00002892,WL-013,WHEEL_LOADER,966,ENGINE,2026-03-11,16623.6,37.4,N,14.2,4.5,1.12,2.0,2.7,5.6,2.5,2.3,0.014,0.66,0.0,0.24,108.1,7.9,5.7,8.82,4.9,NORMAL
S00002893,WL-013,WHEEL_LOADER,966,ENGINE,2026-04-04,16867.4,281.3,N,13.0,7.8,1.77,3.4,5.7,6.0,4.2,2.7,0.016,0.62,0.0,0.55,104.7,13.6,9.2,7.59,7.4,NORMAL
S00002894,WL-013,WHEEL_LOADER,966,ENGINE,2026-05-02,17161.8,0.1,N,8.9,3.2,1.24,2.3,4.3,4.5,2.2,1.4,0.03,0.7,0.0,0.22,107.1,9.1,5.3,10.14,4.5,NORMAL
S00002895,WL-013,WHEEL_LOADER,966,ENGINE,2026-05-28,17429.0,267.3,N,18.0,9.2,2.28,4.3,5.0,7.7,3.3,3.0,0.022,0.83,0.0,0.51,109.0,12.8,10.3,8.28,8.2,NORMAL
S00002896,WL-013,WHEEL_LOADER,966,ENGINE,2026-06-14,17605.1,443.5,N,21.4,10.5,3.68,4.1,7.2,10.4,5.1,4.9,0.02,0.48,0.0,0.65,112.1,16.3,11.4,6.85,12.5,NORMAL
S00002934,WL-013,WHEEL_LOADER,966,FINAL_DRIVE,2023-04-22,5531.3,1744.1,N,97.9,6.1,5.92,10.2,10.4,10.2,3.5,2.1,0.057,0.0,0.0,0.07,101.1,9.4,4.4,3.84,31.1,NORMAL
S00002935,WL-013,WHEEL_LOADER,966,FINAL_DRIVE,2023-07-21,6462.1,10.3,N,47.1,4.2,3.18,5.6,3.1,5.9,1.9,1.1,0.063,0.0,0.0,0.02,98.9,5.1,2.5,5.82,15.5,NORMAL
S00002936,WL-013,WHEEL_LOADER,966,FINAL_DRIVE,2023-10-19,7393.0,941.2,N,67.1,8.1,6.23,10.4,5.4,6.8,2.9,1.8,0.026,0.0,0.0,0.04,103.4,5.8,4.3,5.08,24.2,NORMAL
S00002937,WL-013,WHEEL_LOADER,966,FINAL_DRIVE,2024-01-17,8323.8,1872.0,N,117.5,11.5,5.6,11.4,9.1,11.8,5.1,2.9,0.049,0.0,0.0,0.06,99.1,9.6,5.8,3.81,42.6,NORMAL
S00002938,WL-013,WHEEL_LOADER,966,FINAL_DRIVE,2024-04-16,9254.6,9.2,N,47.5,5.2,3.0,3.8,3.2,4.0,1.7,1.0,0.051,0.0,0.0,0.03,96.7,4.3,2.8,5.29,15.0,NORMAL
S00002939,WL-013,WHEEL_LOADER,966,FINAL_DRIVE,2024-07-02,10053.3,807.9,N,84.2,6.9,5.71,5.8,5.8,9.4,2.8,1.7,0.058,0.0,0.0,0.06,101.1,6.5,4.0,4.95,22.4,NORMAL
S00002940,WL-013,WHEEL_LOADER,966,FINAL_DRIVE,2024-09-30,10984.1,1738.8,N,119.8,12.5,7.43,9.1,8.4,11.1,4.0,2.1,0.045,0.0,0.0,0.08,96.9,9.6,5.1,4.06,37.0,NORMAL
S00002941,WL-013,WHEEL_LOADER,966,FINAL_DRIVE,2024-12-29,11915.0,38.1,N,38.4,4.9,2.62,4.4,3.1,4.8,1.3,1.3,0.03,0.0,0.0,0.03,99.6,4.8,2.6,5.7,14.0,NORMAL
S00002942,WL-013,WHEEL_LOADER,966,FINAL_DRIVE,2025-03-29,12845.8,969.0,N,79.4,9.7,3.57,8.5,5.9,7.8,2.7,2.5,0.041,0.0,0.0,0.06,99.0,7.1,4.0,4.65,47.1,NORMAL
S00002943,WL-013,WHEEL_LOADER,966,FINAL_DRIVE,2025-06-27,13776.6,1899.8,N,139.6,16.1,4.95,11.9,8.5,11.4,3.4,2.3,0.051,0.0,0.0,0.09,103.7,9.8,5.5,3.47,33.8,NORMAL
S00002944,WL-013,WHEEL_LOADER,966,FINAL_DRIVE,2025-09-13,14584.3,14.0,N,49.4,3.6,2.93,3.5,4.5,5.4,1.9,1.1,0.063,0.0,0.0,0.02,100.9,5.1,3.0,5.67,16.4,NORMAL
S00002945,WL-013,WHEEL_LOADER,966,FINAL_DRIVE,2025-12-12,15515.1,944.8,N,72.0,9.0,4.71,7.4,5.9,14.0,3.0,1.9,0.049,0.0,0.0,0.06,99.9,7.3,3.9,4.77,32.8,NORMAL
S00002946,WL-013,WHEEL_LOADER,966,FINAL_DRIVE,2026-03-12,16445.9,1875.6,N,137.6,17.1,6.91,12.4,8.2,12.2,4.0,3.9,0.055,0.0,0.0,0.09,98.5,10.2,5.5,3.54,41.9,NORMAL
S00002947,WL-013,WHEEL_LOADER,966,FINAL_DRIVE,2026-06-08,17353.8,2.9,N,53.5,5.6,2.34,4.1,3.2,6.1,1.7,1.3,0.083,0.0,0.0,0.02,99.9,5.8,3.0,5.7,18.4,NORMAL
S00002897,WL-013,WHEEL_LOADER,966,HYDRAULIC,2023-03-29,5453.1,1442.7,N,15.3,4.3,1.17,1.9,3.8,6.8,3.7,2.5,0.049,0.0,0.0,0.06,44.3,8.9,4.7,3.31,6.0,NORMAL
S00002898,WL-013,WHEEL_LOADER,966,HYDRAULIC,2023-06-27,6383.9,55.6,N,9.0,2.3,0.6,1.1,2.2,4.0,2.4,1.0,3.918,0.0,0.0,0.03,46.4,4.4,3.0,4.22,3.9,MONITOR
S00002899,WL-013,WHEEL_LOADER,966,HYDRAULIC,2023-09-25,7314.8,986.4,N,9.9,3.8,0.77,2.4,3.0,4.7,2.5,2.5,0.02,0.0,0.0,0.05,47.8,8.1,3.9,3.92,5.4,NORMAL
S00002900,WL-013,WHEEL_LOADER,966,HYDRAULIC,2023-12-16,8162.3,1834.0,N,12.0,4.4,1.54,2.4,3.5,8.2,4.0,2.2,0.028,0.0,0.0,0.1,46.2,10.4,5.8,3.09,8.8,NORMAL
S00002901,WL-013,WHEEL_LOADER,966,HYDRAULIC,2024-03-15,9093.2,12.2,N,7.1,2.5,0.6,1.0,1.7,3.9,2.0,0.8,0.04,0.0,0.0,0.02,44.5,5.8,2.8,4.51,4.1,NORMAL
S00002902,WL-013,WHEEL_LOADER,966,HYDRAULIC,2024-06-13,10024.0,943.0,N,10.7,5.1,0.83,2.0,3.2,6.3,2.6,2.4,0.022,0.0,0.0,0.07,45.0,8.8,4.4,3.65,6.0,NORMAL
S00002903,WL-013,WHEEL_LOADER,966,HYDRAULIC,2024-09-11,10954.8,1873.9,N,19.4,4.5,1.16,2.9,4.3,7.6,3.8,2.3,0.019,0.0,0.0,0.1,47.0,10.3,5.2,2.74,9.5,NORMAL
S00002904,WL-013,WHEEL_LOADER,966,HYDRAULIC,2024-11-28,11762.0,13.8,N,5.3,1.9,0.67,1.0,1.6,3.3,1.8,0.9,0.024,0.0,0.0,0.03,46.5,6.2,2.6,4.62,3.2,NORMAL
S00002905,WL-013,WHEEL_LOADER,966,HYDRAULIC,2025-02-19,12618.8,870.6,N,10.1,3.7,1.09,1.5,2.8,6.6,2.7,2.3,0.026,0.0,0.0,0.05,44.9,7.6,4.2,3.68,6.0,NORMAL
S00002906,WL-013,WHEEL_LOADER,966,HYDRAULIC,2025-05-20,13549.7,1801.5,N,13.2,4.5,1.49,2.9,4.1,6.0,4.7,2.3,0.046,0.0,0.0,0.08,46.8,9.4,5.2,3.08,8.5,NORMAL
S00002907,WL-013,WHEEL_LOADER,966,HYDRAULIC,2025-08-18,14480.5,14.4,N,5.4,2.6,0.66,1.0,1.7,3.4,1.7,1.1,0.023,0.0,0.0,0.02,46.2,6.0,2.9,4.53,3.5,NORMAL
S00002908,WL-013,WHEEL_LOADER,966,HYDRAULIC,2025-11-07,15319.6,853.4,N,11.0,3.7,0.78,2.1,3.2,6.8,3.2,1.8,0.03,0.0,0.0,0.06,44.6,7.4,4.1,3.71,4.8,NORMAL
S00002909,WL-013,WHEEL_LOADER,966,HYDRAULIC,2026-01-22,16104.0,1637.9,N,16.6,4.8,1.42,2.3,3.5,8.0,3.9,2.9,0.023,0.0,0.0,0.08,45.4,9.1,5.1,3.12,8.9,NORMAL
S00002910,WL-013,WHEEL_LOADER,966,HYDRAULIC,2026-04-22,17034.9,15.9,N,14.4,2.7,0.59,1.3,4.7,23.9,2.7,1.1,0.024,0.0,0.0,0.02,45.6,4.7,2.6,4.62,2.7,MONITOR
S00002911,WL-013,WHEEL_LOADER,966,TRANSMISSION,2023-03-18,5174.8,58.6,N,29.2,10.2,1.98,4.1,3.5,3.9,2.2,0.9,0.042,0.0,0.0,0.05,68.3,6.2,3.7,6.92,8.9,NORMAL
S00002912,WL-013,WHEEL_LOADER,966,TRANSMISSION,2023-05-11,5729.3,613.1,N,42.5,16.4,3.52,5.7,5.3,7.7,4.2,2.4,0.034,0.0,0.0,0.14,67.6,11.0,5.3,5.0,11.1,NORMAL
S00002913,WL-013,WHEEL_LOADER,966,TRANSMISSION,2023-07-05,6301.7,51.9,N,21.6,7.7,1.61,3.2,3.3,4.2,1.4,1.3,0.028,0.0,0.0,0.05,67.4,7.0,3.9,6.88,9.8,NORMAL
S00002914,WL-013,WHEEL_LOADER,966,TRANSMISSION,2023-08-28,6854.9,605.2,N,46.7,13.7,2.76,5.2,5.5,5.7,3.8,2.7,0.04,0.0,0.0,0.12,68.5,9.1,5.9,5.11,11.6,NORMAL
S00002915,WL-013,WHEEL_LOADER,966,TRANSMISSION,2023-10-24,7452.4,4.6,N,17.9,9.5,1.72,4.1,2.9,4.5,2.0,0.9,0.026,0.0,0.0,0.05,68.9,6.6,3.6,7.29,8.2,NORMAL
S00002916,WL-013,WHEEL_LOADER,966,TRANSMISSION,2023-12-27,8110.4,662.6,N,40.6,12.8,4.29,6.3,5.6,7.4,2.6,3.0,0.023,0.0,0.0,0.13,68.8,9.8,5.7,5.12,18.9,NORMAL
S00002917,WL-013,WHEEL_LOADER,966,TRANSMISSION,2024-02-19,8663.3,22.9,N,22.3,7.7,2.55,3.8,3.3,4.9,1.4,1.4,0.03,0.0,0.0,0.06,68.1,6.3,3.0,6.93,6.1,NORMAL
S00002918,WL-013,WHEEL_LOADER,966,TRANSMISSION,2024-05-03,9430.2,789.8,N,36.5,18.8,3.54,8.8,4.7,8.9,3.7,2.9,0.03,0.0,0.0,0.18,66.3,11.6,6.5,4.72,17.6,NORMAL
S00002919,WL-013,WHEEL_LOADER,966,TRANSMISSION,2024-06-14,9865.9,26.7,N,28.5,9.3,1.99,3.7,3.1,4.0,1.5,0.9,0.026,0.0,0.0,0.06,69.3,6.0,3.8,6.72,8.3,NORMAL
S00002920,WL-013,WHEEL_LOADER,966,TRANSMISSION,2024-08-14,10502.9,663.7,N,43.2,15.4,3.22,6.9,5.9,9.9,3.6,1.9,0.029,0.0,0.0,0.13,66.5,10.4,5.4,5.28,21.9,NORMAL
S00002921,WL-013,WHEEL_LOADER,966,TRANSMISSION,2024-10-15,11142.4,57.3,N,27.4,7.0,2.02,3.0,2.6,5.5,2.0,1.2,0.027,0.0,0.0,0.04,67.8,6.7,4.1,7.36,7.1,NORMAL
S00002922,WL-013,WHEEL_LOADER,966,TRANSMISSION,2024-11-30,11615.9,530.8,N,31.2,17.2,3.02,5.8,4.9,5.9,3.1,2.6,0.034,0.0,0.0,0.11,68.4,11.2,5.2,5.38,14.7,NORMAL
S00002923,WL-013,WHEEL_LOADER,966,TRANSMISSION,2025-01-26,12200.1,47.8,N,21.5,9.4,1.54,3.7,3.8,5.0,2.0,0.9,0.037,0.0,0.0,0.06,67.3,6.8,3.3,6.9,8.1,NORMAL
S00002924,WL-013,WHEEL_LOADER,966,TRANSMISSION,2025-03-08,12626.2,473.8,N,42.0,17.6,3.08,6.7,7.0,8.6,2.7,1.5,0.025,0.0,0.0,0.13,65.7,8.5,4.2,5.62,16.4,NORMAL
S00002925,WL-013,WHEEL_LOADER,966,TRANSMISSION,2025-04-27,13151.0,998.6,N,63.8,17.7,5.02,9.1,6.9,7.6,4.5,3.4,0.026,0.0,0.0,0.14,70.6,13.4,6.1,3.96,22.7,NORMAL
S00002926,WL-013,WHEEL_LOADER,966,TRANSMISSION,2025-06-13,13630.5,29.5,N,66.6,10.2,5.26,3.3,3.5,4.2,1.4,0.9,0.037,0.0,0.0,0.06,67.0,5.9,3.4,7.44,33.9,NORMAL
S00002927,WL-013,WHEEL_LOADER,966,TRANSMISSION,2025-07-28,14095.9,494.8,N,37.2,15.1,2.53,6.9,6.0,7.9,3.3,2.1,0.018,0.0,0.0,0.09,62.8,8.7,5.3,5.91,13.9,NORMAL
S00002928,WL-013,WHEEL_LOADER,966,TRANSMISSION,2025-09-11,14566.3,965.3,N,58.5,18.3,4.97,9.6,7.9,7.7,4.5,2.6,0.031,0.0,0.0,0.2,64.9,12.0,6.4,4.47,23.0,NORMAL
S00002929,WL-013,WHEEL_LOADER,966,TRANSMISSION,2025-11-09,15177.0,27.4,N,19.1,7.5,1.44,3.4,2.7,3.4,1.5,1.6,0.026,0.0,0.0,0.05,69.7,6.1,3.6,6.96,7.6,NORMAL
S00002930,WL-013,WHEEL_LOADER,966,TRANSMISSION,2025-12-24,15642.7,493.2,N,40.6,16.2,3.46,6.5,3.7,7.3,3.9,1.8,0.036,0.0,0.0,0.09,67.2,10.1,5.0,5.46,16.8,NORMAL
S00002931,WL-013,WHEEL_LOADER,966,TRANSMISSION,2026-02-06,16090.5,941.0,N,53.3,18.5,4.34,8.5,7.1,10.3,3.9,2.9,0.016,0.0,0.0,0.13,67.9,14.0,7.7,4.41,19.3,NORMAL
S00002932,WL-013,WHEEL_LOADER,966,TRANSMISSION,2026-03-11,16435.1,46.9,N,22.8,9.3,1.67,3.8,2.4,3.9,1.9,1.3,0.023,0.0,0.0,0.06,66.9,6.3,3.5,6.95,10.9,NORMAL
S00002933,WL-013,WHEEL_LOADER,966,TRANSMISSION,2026-05-06,17018.6,630.4,N,46.3,20.1,3.18,5.6,5.7,8.2,3.2,2.7,0.032,0.0,0.0,0.1,67.1,10.8,6.4,5.07,14.9,NORMAL
S00002948,WL-014,WHEEL_LOADER,966,ENGINE,2023-03-03,5113.7,30.5,N,10.2,2.9,1.29,3.0,3.4,4.2,2.6,2.0,0.019,0.88,0.0,0.23,105.7,8.7,5.7,10.06,4.7,NORMAL
S00002949,WL-014,WHEEL_LOADER,966,ENGINE,2023-04-09,5351.3,268.0,N,14.2,6.7,2.25,4.9,4.3,6.7,5.6,3.9,0.025,0.38,0.0,0.44,110.3,16.3,8.8,7.45,7.7,NORMAL
S00002950,WL-014,WHEEL_LOADER,966,ENGINE,2023-05-18,5601.3,15.8,N,6.7,3.8,1.31,1.9,2.3,4.2,1.9,1.6,0.011,0.6,0.0,0.23,101.7,8.9,6.4,10.82,4.6,NORMAL
S00002951,WL-014,WHEEL_LOADER,966,ENGINE,2023-06-10,5742.5,157.0,N,15.5,5.6,1.85,3.3,3.6,6.9,3.2,2.2,0.023,0.27,0.0,0.38,110.2,11.2,8.1,9.09,4.9,NORMAL
S00002952,WL-014,WHEEL_LOADER,966,ENGINE,2023-08-01,6076.8,491.3,N,25.4,10.3,2.55,5.4,5.1,12.7,6.7,5.0,0.014,0.73,0.0,0.65,107.9,14.5,11.9,6.76,11.6,NORMAL
S00002953,WL-014,WHEEL_LOADER,966,ENGINE,2023-09-11,6333.7,21.7,N,10.6,4.5,0.94,2.6,3.1,4.2,2.5,2.1,0.019,0.58,0.0,0.21,105.5,8.5,5.5,9.86,6.3,NORMAL
S00002954,WL-014,WHEEL_LOADER,966,ENGINE,2023-10-09,6514.5,202.5,N,26.0,5.9,1.67,3.6,4.0,6.4,4.2,2.7,0.03,0.41,0.0,0.32,108.0,11.8,8.7,8.74,7.2,NORMAL
S00002955,WL-014,WHEEL_LOADER,966,ENGINE,2023-11-28,6833.5,48.6,N,12.1,3.5,1.24,3.3,3.0,5.8,3.2,2.1,0.019,0.52,0.0,0.29,107.2,9.2,6.0,10.12,5.1,NORMAL
S00002956,WL-014,WHEEL_LOADER,966,ENGINE,2024-01-03,7060.4,275.5,N,23.8,6.4,2.41,5.3,6.4,6.5,4.6,2.7,0.031,0.67,0.0,0.48,106.3,14.2,8.7,7.95,8.6,NORMAL
S00002957,WL-014,WHEEL_LOADER,966,ENGINE,2024-02-05,7270.6,485.8,N,31.9,13.9,2.47,5.3,7.1,14.0,6.7,4.3,0.022,0.68,0.0,0.78,106.4,18.1,11.1,6.05,12.4,NORMAL
S00002958,WL-014,WHEEL_LOADER,966,ENGINE,2024-03-16,7521.0,40.1,N,10.7,5.7,1.09,1.9,3.1,5.2,2.8,2.1,0.024,0.44,0.0,0.21,107.0,8.5,5.0,9.76,3.5,NORMAL
S00002959,WL-014,WHEEL_LOADER,966,ENGINE,2024-04-27,7788.9,308.0,N,20.8,8.9,3.14,4.8,8.5,9.3,4.3,3.5,0.015,0.59,0.0,0.48,113.1,13.0,7.2,7.71,11.3,NORMAL
S00002960,WL-014,WHEEL_LOADER,966,ENGINE,2024-05-29,7991.6,56.9,N,15.8,5.3,1.12,3.0,2.7,6.1,3.3,1.5,0.031,0.51,0.0,0.22,107.0,10.1,6.4,9.95,4.1,NORMAL
